L -94, 15, 3, -95, 39, 3, 64, 64, 64
L -95, 39, 3, -84, 98, -5, 64, 64, 64
L -84, 98, -5, -58, 179, -26, 64, 64, 64
L -58, 179, -26, -48, 224, -33, 64, 64, 64
L -48, 224, -33, -30, 386, -45, 64, 64, 64
L -30, 386, -45, -13, 534, -55, 64, 64, 64
L -13, 534, -55, -9, 654, -59, 64, 64, 64
L -9, 654, -59, -9, 745, -61, 64, 64, 64
L -9, 745, -61, -9, 806, -63, 64, 64, 64
L -9, 806, -63, -4, 853, -64, 64, 64, 64
L -4, 853, -64, 179, 1020, -40, 64, 64, 64
L 179, 1020, -40, 221, 1058, -35, 64, 64, 64
L 17, -255, -33, 17, -255, -3, 64, 64, 64
L 17, -255, -3, 94, -308, 0, 64, 64, 64
L 94, -308, 0, 96, -375, -8, 64, 64, 64
L 96, -375, -8, 53, -465, -16, 64, 64, 64
L 53, -465, -16, 51, -513, -12, 64, 64, 64
L 51, -513, -12, 64, -566, 0, 64, 64, 64
L 64, -566, 0, 90, -614, -32, 64, 64, 64
L 90, -614, -32, 138, -642, -14, 64, 64, 64
L 138, -642, -14, 164, -658, -9, 64, 64, 64
L 164, -658, -9, 212, -707, -14, 64, 64, 64
L 212, -707, -14, 243, -757, -10, 64, 64, 64
L 243, -757, -10, 323, -822, -14, 64, 64, 64
L 323, -822, -14, 337, -870, -5, 64, 64, 64
L 337, -870, -5, 292, -918, -2, 64, 64, 64
L 292, -918, -2, 257, -918, -21, 64, 64, 64
L 257, -918, -21, 143, -891, -7, 64, 64, 64
L 143, -891, -7, 83, -898, -6, 64, 64, 64
L 83, -898, -6, -3, -938, -2, 64, 64, 64
L -3, -938, -2, -22, -955, 0, 64, 64, 64
L -22, -955, 0, -98, -979, -10, 64, 64, 64
L -98, -979, -10, -137, -958, -7, 64, 64, 64
L -137, -958, -7, -184, -913, -9, 64, 64, 64
L -184, -913, -9, -258, -901, -9, 64, 64, 64
L -258, -901, -9, -382, -897, 0, 64, 64, 64
L -382, -897, 0, -425, -932, -4, 64, 64, 64
L -425, -932, -4, -445, -951, -12, 64, 64, 64
L -445, -951, -12, -466, -964, -6, 64, 64, 64
L -466, -964, -6, -518, -981, -8, 64, 64, 64
L -518, -981, -8, -552, -990, -16, 64, 64, 64
L -552, -990, -16, -597, -1013, -9, 64, 64, 64
L -597, -1013, -9, -609, -991, -6, 64, 64, 64
L -609, -991, -6, -616, -957, -17, 64, 64, 64
L -616, -957, -17, -594, -899, 0, 64, 64, 64
L -594, -899, 0, -544, -873, 1, 64, 64, 64
L -544, -873, 1, -448, -771, -11, 64, 64, 64
L -448, -771, -11, -415, -722, -5, 64, 64, 64
L -415, -722, -5, -366, -641, -2, 64, 64, 64
L -366, -641, -2, -295, -598, 0, 64, 64, 64
L -295, -598, 0, -244, -564, -10, 64, 64, 64
L -244, -564, -10, -222, -541, -5, 64, 64, 64
L -222, -541, -5, -193, -496, -3, 64, 64, 64
L -193, -496, -3, -156, -405, -14, 64, 64, 64
L -156, -405, -14, -137, -350, -9, 64, 64, 64
L -137, -350, -9, -58, -286, -2, 64, 64, 64
L -58, -286, -2, -3, -262, 0, 64, 64, 64
L -3, -262, 0, 26, -258, 0, 64, 64, 64
L 78, -212, -140, 78, -212, -14, 64, 64, 64
L 78, -212, -14, 118, -183, -4, 64, 64, 64
L 118, -183, -4, 145, -174, 0, 64, 64, 64
L 145, -174, 0, 163, -150, -9, 64, 64, 64
L 163, -150, -9, 214, -114, -5, 64, 64, 64
L 214, -114, -5, 387, -112, -15, 64, 64, 64
L 387, -112, -15, 474, -114, 7, 64, 64, 64
L 474, -114, 7, 494, -92, 12, 64, 64, 64
L 494, -92, 12, 528, -47, 2, 64, 64, 64
L 528, -47, 2, 572, -9, -13, 64, 64, 64
L 572, -9, -13, 630, 5, -7, 64, 64, 64
L 630, 5, -7, 700, 9, -24, 64, 64, 64
L 700, 9, -24, 789, -9, -12, 64, 64, 64
L 789, -9, -12, 819, -32, -5, 64, 64, 64
L 819, -32, -5, 855, -81, 2, 64, 64, 64
L 855, -81, 2, 860, -171, 12, 64, 64, 64
L 860, -171, 12, 810, -233, 22, 64, 64, 64
L 810, -233, 22, 718, -342, 87, 64, 64, 64
L 718, -342, 87, 654, -366, 96, 64, 64, 64
L 654, -366, 96, 604, -365, 96, 64, 64, 64
L 604, -365, 96, 556, -356, 96, 64, 64, 64
L 556, -356, 96, 414, -331, 96, 64, 64, 64
L 414, -331, 96, 399, -364, 96, 64, 64, 64
L 399, -364, 96, 384, -385, 96, 64, 64, 64
L 384, -385, 96, 375, -415, 96, 64, 64, 64
L 375, -415, 96, 356, -488, 96, 64, 64, 64
L 356, -488, 96, 353, -505, 96, 64, 64, 64
L 353, -505, 96, 355, -528, 96, 64, 64, 64
L 355, -528, 96, 357, -559, 96, 64, 64, 64
L 357, -559, 96, 367, -584, 96, 64, 64, 64
L 367, -584, 96, 378, -598, 96, 64, 64, 64
L 378, -598, 96, 407, -638, 96, 64, 64, 64
L 407, -638, 96, 412, -644, 96, 64, 64, 64
L 412, -644, 96, 419, -651, 96, 64, 64, 64
L 419, -651, 96, 439, -667, 96, 64, 64, 64
L 439, -667, 96, 493, -690, 96, 64, 64, 64
L 493, -690, 96, 565, -690, 96, 64, 64, 64
L 565, -690, 96, 601, -700, 96, 64, 64, 64
L 601, -700, 96, 628, -720, 96, 64, 64, 64
L 628, -720, 96, 652, -737, 96, 64, 64, 64
L 652, -737, 96, 688, -753, 96, 64, 64, 64
L 688, -753, 96, 691, -751, 96, 64, 64, 64
L 691, -751, 96, 729, -717, 93, 64, 64, 64
L 729, -717, 93, 745, -690, 96, 64, 64, 64
L 745, -690, 96, 757, -672, 87, 64, 64, 64
L 757, -672, 87, 763, -652, 96, 64, 64, 64
L 763, -652, 96, 766, -628, 96, 64, 64, 64
L 766, -628, 96, 771, -596, 96, 64, 64, 64
L 771, -596, 96, 775, -579, 84, 64, 64, 64
L 775, -579, 84, 758, -550, 96, 64, 64, 64
L 758, -550, 96, 744, -524, 96, 64, 64, 64
L 744, -524, 96, 730, -495, 96, 64, 64, 64
L 730, -495, 96, 730, -466, 96, 64, 64, 64
L 730, -466, 96, 722, -439, 96, 64, 64, 64
L 722, -439, 96, 731, -425, 96, 64, 64, 64
L 731, -425, 96, 736, -384, 96, 64, 64, 64
L 736, -384, 96, 740, -362, 95, 64, 64, 64
L 740, -362, 95, 769, -322, 77, 64, 64, 64
L 769, -322, 77, 802, -276, 58, 64, 64, 64
L 802, -276, 58, 873, -218, 19, 64, 64, 64
L 873, -218, 19, 901, -185, 4, 64, 64, 64
L 901, -185, 4, 908, -102, 6, 64, 64, 64
L 908, -102, 6, 922, -60, 8, 64, 64, 64
L 922, -60, 8, 961, -81, -1, 64, 64, 64
L 961, -81, -1, 1006, -97, -6, 64, 64, 64
L 1006, -97, -6, 1043, -96, -1, 64, 64, 64
L 1043, -96, -1, 1093, -97, -8, 64, 64, 64
L 1093, -97, -8, 1155, -96, -8, 64, 64, 64
L 1155, -96, -8, 1196, -97, -5, 64, 64, 64
L 1196, -97, -5, 1240, -132, -3, 64, 64, 64
L 1240, -132, -3, 1275, -168, 1, 64, 64, 64
L 1275, -168, 1, 1295, -192, 2, 64, 64, 64
L 1295, -192, 2, 1321, -204, 3, 64, 64, 64
L 1321, -204, 3, 1381, -211, 6, 64, 64, 64
L 1381, -211, 6, 1431, -238, 0, 64, 64, 64
L 1431, -238, 0, 1479, -280, -16, 64, 64, 64
L 1479, -280, -16, 1497, -313, -23, 64, 64, 64
L 1497, -313, -23, 1529, -353, -18, 64, 64, 64
L 1529, -353, -18, 1551, -392, -13, 64, 64, 64
L 1551, -392, -13, 1514, -457, -10, 64, 64, 64
L 1514, -457, -10, 1466, -441, 1, 64, 64, 64
L 1466, -441, 1, 1436, -415, -1, 64, 64, 64
L 1436, -415, -1, 1364, -357, -8, 64, 64, 64
L 1364, -357, -8, 1326, -347, 2, 64, 64, 64
L 1326, -347, 2, 1267, -360, -5, 64, 64, 64
L 1267, -360, -5, 1195, -416, -20, 64, 64, 64
L 1195, -416, -20, 1152, -452, -26, 64, 64, 64
L 1152, -452, -26, 1126, -463, -25, 64, 64, 64
L 1126, -463, -25, 1093, -461, -27, 64, 64, 64
L 1093, -461, -27, 1045, -418, -25, 64, 64, 64
L 1045, -418, -25, 1026, -359, -27, 64, 64, 64
L 1026, -359, -27, 1064, -284, -33, 64, 64, 64
L 1064, -284, -33, 1093, -219, -46, 64, 64, 64
L 1093, -219, -46, 1130, -217, -50, 64, 64, 64
L 1130, -217, -50, 1182, -237, -46, 64, 64, 64
L 1182, -237, -46, 1177, -181, -46, 64, 64, 64
L 1177, -181, -46, 1125, -167, -47, 64, 64, 64
L 1125, -167, -47, 1033, -192, -38, 64, 64, 64
L 1033, -192, -38, 982, -281, -32, 64, 64, 64
L 982, -281, -32, 959, -322, -30, 64, 64, 64
L 959, -322, -30, 958, -384, -25, 64, 64, 64
L 958, -384, -25, 967, -414, -30, 64, 64, 64
L 967, -414, -30, 973, -476, -30, 64, 64, 64
L 973, -476, -30, 988, -499, -28, 64, 64, 64
L 988, -499, -28, 1015, -510, -26, 64, 64, 64
L 1015, -510, -26, 1087, -522, -29, 64, 64, 64
L 1087, -522, -29, 1124, -525, -30, 64, 64, 64
L 1124, -525, -30, 1152, -522, -29, 64, 64, 64
L 1152, -522, -29, 1199, -498, -25, 64, 64, 64
L 1199, -498, -25, 1252, -468, -22, 64, 64, 64
L 1252, -468, -22, 1318, -431, 0, 64, 64, 64
L 1318, -431, 0, 1374, -443, 3, 64, 64, 64
L 1374, -443, 3, 1449, -505, -5, 64, 64, 64
L 1449, -505, -5, 1476, -512, -13, 64, 64, 64
L 1476, -512, -13, 1582, -456, 2, 64, 64, 64
L 1582, -456, 2, 1586, -424, -2, 64, 64, 64
L 1586, -424, -2, 1641, -412, -5, 64, 64, 64
L 1641, -412, -5, 1687, -416, -39, 64, 64, 64
L 1687, -416, -39, 1720, -477, -27, 64, 64, 64
L 1720, -477, -27, 1734, -474, -24, 64, 64, 64
L 1734, -474, -24, 1740, -501, -26, 64, 64, 64
L 1740, -501, -26, 1765, -545, -15, 64, 64, 64
L 1765, -545, -15, 1775, -573, -6, 64, 64, 64
L 1775, -573, -6, 1762, -614, -11, 64, 64, 64
L 1762, -614, -11, 1771, -683, -6, 64, 64, 64
L 1771, -683, -6, 1751, -699, 3, 64, 64, 64
L 1751, -699, 3, 1712, -679, -5, 64, 64, 64
L 1712, -679, -5, 1676, -661, -14, 64, 64, 64
L 1676, -661, -14, 1622, -635, -5, 64, 64, 64
L 1622, -635, -5, 1504, -608, -12, 64, 64, 64
L 1504, -608, -12, 1449, -626, -7, 64, 64, 64
L 1449, -626, -7, 1408, -650, -1, 64, 64, 64
L 1408, -650, -1, 1366, -665, -7, 64, 64, 64
L 1366, -665, -7, 1320, -662, -11, 64, 64, 64
L 1320, -662, -11, 1279, -656, -13, 64, 64, 64
L 1279, -656, -13, 1227, -631, -9, 64, 64, 64
L 1227, -631, -9, 1143, -634, -6, 64, 64, 64
L 1143, -634, -6, 1111, -656, -3, 64, 64, 64
L 1111, -656, -3, 1056, -722, -7, 64, 64, 64
L 1056, -722, -7, 983, -743, -11, 64, 64, 64
L 983, -743, -11, 958, -757, -15, 64, 64, 64
L 958, -757, -15, 950, -774, -11, 64, 64, 64
L 950, -774, -11, 924, -801, -8, 64, 64, 64
L 924, -801, -8, 894, -843, -4, 64, 64, 64
L 894, -843, -4, 811, -861, -3, 64, 64, 64
L 811, -861, -3, 749, -861, -3, 64, 64, 64
L 749, -861, -3, 709, -853, -3, 64, 64, 64
L 709, -853, -3, 640, -824, -3, 64, 64, 64
L 640, -824, -3, 516, -816, 0, 64, 64, 64
L 516, -816, 0, 488, -822, 2, 64, 64, 64
L 488, -822, 2, 450, -850, 2, 64, 64, 64
L 450, -850, 2, 437, -852, 2, 64, 64, 64
L 437, -852, 2, 407, -817, -1, 64, 64, 64
L 407, -817, -1, 389, -798, -11, 64, 64, 64
L 389, -798, -11, 356, -769, -9, 64, 64, 64
L 356, -769, -9, 330, -762, -10, 64, 64, 64
L 330, -762, -10, 278, -734, -9, 64, 64, 64
L 278, -734, -9, 257, -688, -5, 64, 64, 64
L 257, -688, -5, 234, -639, -4, 64, 64, 64
L 234, -639, -4, 163, -585, -6, 64, 64, 64
L 163, -585, -6, 117, -544, 0, 64, 64, 64
L 117, -544, 0, 100, -488, 2, 64, 64, 64
L 100, -488, 2, 115, -457, -6, 64, 64, 64
L 115, -457, -6, 152, -387, -10, 64, 64, 64
L 152, -387, -10, 152, -313, -4, 64, 64, 64
L 152, -313, -4, 108, -276, -3, 64, 64, 64
L 108, -276, -3, 80, -201, -13, 64, 64, 64
L 408, -932, 86, 408, -932, 8, 64, 64, 64
L 408, -932, 8, 489, -879, 3, 64, 64, 64
L 489, -879, 3, 563, -869, -2, 64, 64, 64
L 563, -869, -2, 628, -880, -3, 64, 64, 64
L 628, -880, -3, 687, -897, -3, 64, 64, 64
L 687, -897, -3, 707, -906, -3, 64, 64, 64
L 707, -906, -3, 756, -911, -3, 64, 64, 64
L 756, -911, -3, 800, -910, -3, 64, 64, 64
L 800, -910, -3, 893, -911, -3, 64, 64, 64
L 893, -911, -3, 921, -893, -3, 64, 64, 64
L 921, -893, -3, 972, -856, -6, 64, 64, 64
L 972, -856, -6, 1012, -829, -4, 64, 64, 64
L 1012, -829, -4, 1059, -788, -3, 64, 64, 64
L 1059, -788, -3, 1103, -745, -4, 64, 64, 64
L 1103, -745, -4, 1131, -717, -3, 64, 64, 64
L 1131, -717, -3, 1181, -756, 2, 64, 64, 64
L 1181, -756, 2, 1207, -780, 4, 64, 64, 64
L 1207, -780, 4, 1214, -842, 3, 64, 64, 64
L 1214, -842, 3, 1211, -896, -6, 64, 64, 64
L 1211, -896, -6, 1197, -956, -23, 64, 64, 64
L 1197, -956, -23, 1187, -998, -23, 64, 64, 64
L 1187, -998, -23, 1190, -1039, -14, 64, 64, 64
L 1190, -1039, -14, 1185, -1071, -13, 64, 64, 64
L 1185, -1071, -13, 1170, -1103, -6, 64, 64, 64
L 1170, -1103, -6, 1115, -1111, -6, 64, 64, 64
L 1115, -1111, -6, 1093, -1098, -2, 64, 64, 64
L 1093, -1098, -2, 1068, -1049, -4, 64, 64, 64
L 1068, -1049, -4, 1003, -1025, -19, 64, 64, 64
L 1003, -1025, -19, 952, -1030, -7, 64, 64, 64
L 952, -1030, -7, 875, -1031, -4, 64, 64, 64
L 875, -1031, -4, 861, -1031, -4, 64, 64, 64
L 861, -1031, -4, 776, -1058, -14, 64, 64, 64
L 776, -1058, -14, 717, -1118, 0, 64, 64, 64
L 717, -1118, 0, 689, -1140, 0, 64, 64, 64
L 689, -1140, 0, 659, -1157, -1, 64, 64, 64
L 659, -1157, -1, 632, -1162, -3, 64, 64, 64
L 632, -1162, -3, 590, -1101, -6, 64, 64, 64
L 590, -1101, -6, 564, -1074, -3, 64, 64, 64
L 564, -1074, -3, 520, -1027, -3, 64, 64, 64
L 520, -1027, -3, 505, -1026, -3, 64, 64, 64
L 505, -1026, -3, 458, -1023, -7, 64, 64, 64
L 458, -1023, -7, 419, -1030, -3, 64, 64, 64
L 419, -1030, -3, 389, -1044, -17, 64, 64, 64
L 389, -1044, -17, 348, -1087, -3, 64, 64, 64
L 348, -1087, -3, 331, -1109, -6, 64, 64, 64
L 331, -1109, -6, 314, -1122, -10, 64, 64, 64
L 314, -1122, -10, 260, -1140, -11, 64, 64, 64
L 260, -1140, -11, 239, -1136, -2, 64, 64, 64
L 239, -1136, -2, 219, -1140, -5, 64, 64, 64
L 219, -1140, -5, 195, -1167, 2, 64, 64, 64
L 195, -1167, 2, 169, -1176, 0, 64, 64, 64
L 169, -1176, 0, 152, -1189, -2, 64, 64, 64
L 152, -1189, -2, 140, -1158, -9, 64, 64, 64
L 140, -1158, -9, 137, -1120, -22, 64, 64, 64
L 137, -1120, -22, 141, -1091, -17, 64, 64, 64
L 141, -1091, -17, 175, -1035, -17, 64, 64, 64
L 175, -1035, -17, 141, -1002, -15, 64, 64, 64
L 141, -1002, -15, 122, -955, -6, 64, 64, 64
L 122, -955, -6, 209, -985, -14, 64, 64, 64
L 209, -985, -14, 210, -985, -14, 64, 64, 64
L 210, -985, -14, 229, -987, -18, 64, 64, 64
L 229, -987, -18, 266, -990, -22, 64, 64, 64
L 266, -990, -22, 275, -990, -21, 64, 64, 64
L 275, -990, -21, 323, -981, -6, 64, 64, 64
L 323, -981, -6, 377, -953, 3, 64, 64, 64
L 377, -953, 3, 479, -887, 4, 64, 64, 64
L 479, -887, 4, 586, -867, -3, 64, 64, 64
L 1146, -208, -501, 1154, -192, -48, 64, 64, 64
L 1154, -192, -48, 1170, -199, -46, 64, 64, 64
L 1170, -199, -46, 1159, -216, -48, 64, 64, 64
L 1159, -216, -48, 1146, -208, -50, 64, 64, 64
L 579, -462, 971, 529, -419, 97, 64, 64, 64
L 529, -419, 97, 535, -403, 97, 64, 64, 64
L 535, -403, 97, 701, -541, 97, 64, 64, 64
L 701, -541, 97, 686, -549, 97, 64, 64, 64
L 686, -549, 97, 636, -509, 97, 64, 64, 64
L 636, -509, 97, 531, -630, 97, 64, 64, 64
L 531, -630, 97, 477, -583, 97, 64, 64, 64
L 477, -583, 97, 579, -463, 97, 64, 64, 64
L 597, -485, 716, 610, -496, 71, 64, 64, 64
L 610, -496, 71, 603, -505, 71, 64, 64, 64
L 603, -505, 71, 590, -494, 71, 64, 64, 64
L 590, -494, 71, 597, -485, 71, 64, 64, 64
L 618, -493, 716, 621, -488, 71, 64, 64, 64
L 621, -488, 71, 625, -491, 71, 64, 64, 64
L 625, -491, 71, 622, -495, 71, 64, 64, 64
L 622, -495, 71, 618, -493, 71, 64, 64, 64
L 599, -478, 716, 596, -476, 71, 64, 64, 64
L 596, -476, 71, 599, -471, 71, 64, 64, 64
L 599, -471, 71, 603, -473, 71, 64, 64, 64
L 603, -473, 71, 599, -478, 71, 64, 64, 64
L 569, -515, 716, 566, -519, 71, 64, 64, 64
L 566, -519, 71, 562, -517, 71, 64, 64, 64
L 562, -517, 71, 564, -512, 71, 64, 64, 64
L 564, -512, 71, 568, -514, 71, 64, 64, 64
L 585, -530, 716, 589, -532, 71, 64, 64, 64
L 589, -532, 71, 587, -537, 71, 64, 64, 64
L 587, -537, 71, 582, -534, 71, 64, 64, 64
