L -1639, 325, -257, -1635, 325, -257, 64, 64, 64
L -1635, 325, -257, -1606, 323, -250, 64, 64, 64
L -1606, 323, -250, -1589, 315, -257, 64, 64, 64
L -1589, 315, -257, -1580, 303, -275, 64, 64, 64
L -1580, 303, -275, -1547, 296, -262, 64, 64, 64
L -1547, 296, -262, -1522, 291, -250, 64, 64, 64
L -1522, 291, -250, -1508, 288, -244, 64, 64, 64
L -1508, 288, -244, -1495, 285, -239, 64, 64, 64
L -1495, 285, -239, -1471, 276, -237, 64, 64, 64
L -1471, 276, -237, -1451, 268, -234, 64, 64, 64
L -1451, 268, -234, -1449, 267, -234, 64, 64, 64
L -1449, 267, -234, -1443, 250, -257, 64, 64, 64
L -1443, 250, -257, -1438, 237, -269, 64, 64, 64
L -1438, 237, -269, -1435, 227, -274, 64, 64, 64
L -1435, 227, -274, -1427, 211, -277, 64, 64, 64
L -1427, 211, -277, -1422, 204, -275, 64, 64, 64
L -1422, 204, -275, -1412, 190, -270, 64, 64, 64
L -1412, 190, -270, -1406, 182, -259, 64, 64, 64
L -1406, 182, -259, -1388, 157, -232, 64, 64, 64
L -1388, 157, -232, -1373, 137, -217, 64, 64, 64
L -1373, 137, -217, -1366, 127, -219, 64, 64, 64
L -1366, 127, -219, -1364, 124, -220, 64, 64, 64
L -1364, 124, -220, -1358, 117, -222, 64, 64, 64
L -1358, 117, -222, -1342, 99, -223, 64, 64, 64
L -1342, 99, -223, -1320, 82, -222, 64, 64, 64
L -1320, 82, -222, -1297, 66, -221, 64, 64, 64
L -1297, 66, -221, -1278, 49, -222, 64, 64, 64
L -1278, 49, -222, -1263, 29, -227, 64, 64, 64
L -1263, 29, -227, -1247, 7, -224, 64, 64, 64
L -1247, 7, -224, -1221, -25, -203, 64, 64, 64
L -1221, -25, -203, -1214, -34, -199, 64, 64, 64
L -1214, -34, -199, -1198, -53, -200, 64, 64, 64
L -1198, -53, -200, -1176, -84, -206, 64, 64, 64
L -1176, -84, -206, -1121, -115, -195, 64, 64, 64
L -1121, -115, -195, -1099, -116, -186, 64, 64, 64
L -1099, -116, -186, -1072, -90, -158, 64, 64, 64
L -1072, -90, -158, -1076, -62, -145, 64, 64, 64
L -1076, -62, -145, -1078, -36, -148, 64, 64, 64
L -1078, -36, -148, -1086, 43, -166, 64, 64, 64
L -1086, 43, -166, -1105, 95, -158, 64, 64, 64
L -1105, 95, -158, -1137, 146, -138, 64, 64, 64
L -1137, 146, -138, -1142, 177, -135, 64, 64, 64
L -1142, 177, -135, -1138, 196, -137, 64, 64, 64
L -1138, 196, -137, -1133, 223, -139, 64, 64, 64
L -1133, 223, -139, -1116, 270, -160, 64, 64, 64
L -1116, 270, -160, -1106, 293, -172, 64, 64, 64
L -1106, 293, -172, -1097, 316, -178, 64, 64, 64
L -1097, 316, -178, -1082, 341, -169, 64, 64, 64
L -1082, 341, -169, -1054, 379, -150, 64, 64, 64
L -1054, 379, -150, -1037, 400, -136, 64, 64, 64
L -1037, 400, -136, -1007, 424, -132, 64, 64, 64
L -1007, 424, -132, -981, 436, -138, 64, 64, 64
L -981, 436, -138, -962, 439, -138, 64, 64, 64
L -962, 439, -138, -918, 444, -133, 64, 64, 64
L -918, 444, -133, -905, 443, -132, 64, 64, 64
L -905, 443, -132, -878, 441, -137, 64, 64, 64
L -878, 441, -137, -852, 438, -144, 64, 64, 64
L -852, 438, -144, -826, 434, -147, 64, 64, 64
L -826, 434, -147, -776, 423, -158, 64, 64, 64
L -776, 423, -158, -753, 414, -156, 64, 64, 64
L -753, 414, -156, -713, 389, -64, 64, 64, 153
L -713, 389, -153, -696, 373, -163, 64, 64, 64
L -696, 373, -163, -681, 356, -176, 64, 64, 64
L -681, 356, -176, -673, 340, -192, 64, 64, 64
L -673, 340, -192, -664, 322, -201, 64, 64, 64
L -664, 322, -201, -659, 312, -191, 64, 64, 64
L -659, 312, -191, -643, 280, -189, 64, 64, 64
L -643, 280, -189, -629, 252, -173, 64, 64, 64
L -629, 252, -173, -616, 226, -148, 64, 64, 64
L -616, 226, -148, -608, 189, -133, 64, 64, 64
L -608, 189, -133, -607, 171, -132, 64, 64, 64
L -607, 171, -132, -605, 142, -125, 64, 64, 64
L -605, 142, -125, -603, 105, -109, 64, 64, 64
L -603, 105, -109, -601, 89, -101, 64, 64, 64
L -601, 89, -101, -600, 65, -99, 64, 64, 64
L -600, 65, -99, -598, 41, -103, 64, 64, 64
L -598, 41, -103, -596, 16, -113, 64, 64, 64
L -596, 16, -113, -593, -7, -119, 64, 64, 64
L -593, -7, -119, -585, -34, -115, 64, 64, 64
L -585, -34, -115, -577, -60, -113, 64, 64, 64
L -577, -60, -113, -572, -78, -118, 64, 64, 64
L -572, -78, -118, -545, -112, -104, 64, 64, 64
L -545, -112, -104, -516, -118, -85, 64, 64, 64
L -516, -118, -85, -487, -123, -75, 64, 64, 64
L -487, -123, -75, -463, -116, -66, 64, 64, 64
L -463, -116, -66, -423, -97, -59, 64, 64, 64
L -423, -97, -59, -411, -70, -53, 64, 64, 64
L -411, -70, -53, -418, -42, -54, 64, 64, 64
L -418, -42, -54, -426, 8, -58, 64, 64, 64
L -426, 8, -58, -432, 34, -61, 64, 64, 64
L -432, 34, -61, -442, 61, -64, 64, 64, 64
L -442, 61, -64, -455, 88, -59, 64, 64, 64
L -455, 88, -59, -460, 115, -60, 64, 64, 64
L -460, 115, -60, -462, 144, -65, 64, 64, 64
L -462, 144, -65, -464, 174, -69, 64, 64, 64
L -464, 174, -69, -467, 204, -74, 64, 64, 64
L -467, 204, -74, -465, 233, -85, 64, 64, 64
L -465, 233, -85, -461, 265, -91, 64, 64, 64
L -461, 265, -91, -456, 292, -86, 64, 64, 64
L -456, 292, -86, -446, 319, -82, 64, 64, 64
L -446, 319, -82, -433, 346, -71, 64, 64, 64
L -433, 346, -71, -393, 361, -75, 64, 64, 64
L -393, 361, -75, -381, 364, -82, 64, 64, 64
L -381, 364, -82, -352, 371, -80, 64, 64, 64
L -352, 371, -80, -324, 377, -72, 64, 64, 64
L -324, 377, -72, -295, 382, -64, 64, 64, 64
L -295, 382, -64, -266, 388, -55, 64, 64, 64
L -266, 388, -55, -239, 391, -47, 64, 64, 64
L -239, 391, -47, -212, 390, -50, 64, 64, 64
L -212, 390, -50, -162, 387, -43, 64, 64, 64
L -162, 387, -43, -158, 387, -43, 64, 64, 64
L -158, 387, -43, -99, 387, -27, 64, 64, 64
L -99, 387, -27, -59, 379, -17, 64, 64, 64
L -59, 379, -17, -40, 362, -27, 64, 64, 64
L -40, 362, -27, -29, 352, -31, 64, 64, 64
L -29, 352, -31, -7, 333, -29, 64, 64, 64
L -7, 333, -29, 16, 306, -24, 64, 64, 64
L 16, 306, -24, 26, 285, -28, 64, 64, 64
L 26, 285, -28, 36, 262, -27, 64, 64, 64
L 36, 262, -27, 48, 235, -19, 64, 64, 64
L 48, 235, -19, 55, 209, -28, 64, 64, 64
L 55, 209, -28, 55, 184, -48, 64, 64, 64
L 55, 184, -48, 56, 158, -67, 64, 64, 64
L 56, 158, -67, 57, 133, -73, 64, 64, 64
L 57, 133, -73, 58, 108, -73, 64, 64, 64
L 58, 108, -73, 61, 54, -65, 64, 64, 64
L 61, 54, -65, 63, 27, -70, 64, 64, 64
L 63, 27, -70, 64, 14, -75, 64, 64, 64
L 64, 14, -75, 66, -4, -83, 64, 64, 64
L 66, -4, -83, 68, -23, -90, 64, 64, 64
L 68, -23, -90, 71, -35, -93, 64, 64, 64
L 71, -35, -93, 95, -68, -91, 64, 64, 64
L 95, -68, -91, 119, -92, -90, 64, 64, 64
L 119, -92, -90, 143, -107, -75, 64, 64, 64
L 143, -107, -75, 170, -123, -60, 64, 64, 64
L 170, -123, -60, 194, -133, -56, 64, 64, 64
L 194, -133, -56, 224, -138, -59, 64, 64, 64
L 224, -138, -59, 242, -115, -28, 64, 64, 64
L 242, -115, -28, 254, -78, 2, 64, 64, 64
L 254, -78, 2, 254, -43, 6, 64, 64, 64
L 254, -43, 6, 260, -24, 0, 64, 64, 64
L 260, -24, 0, 256, 19, 2, 64, 64, 64
L 256, 19, 2, 250, 48, 3, 64, 64, 64
L 250, 48, 3, 250, 81, 1, 64, 64, 64
L 250, 81, 1, 254, 137, -1, 64, 64, 64
L 254, 137, -1, 262, 164, -8, 64, 64, 64
L 262, 164, -8, 279, 218, -13, 64, 64, 64
L 279, 218, -13, 288, 246, -8, 64, 64, 64
L 288, 246, -8, 296, 273, -13, 64, 64, 64
L 296, 273, -13, 315, 297, -35, 64, 64, 64
L 315, 297, -35, 338, 326, -38, 64, 64, 64
L 338, 326, -38, 355, 342, -36, 64, 64, 64
L 355, 342, -36, 377, 350, -45, 64, 64, 64
L 377, 350, -45, 393, 356, -56, 64, 64, 64
L 393, 356, -56, 406, 360, -57, 64, 64, 64
L 406, 360, -57, 430, 369, -51, 64, 64, 64
L 430, 369, -51, 486, 383, -10, 64, 64, 64
L 486, 383, -10, 534, 386, 5, 64, 64, 64
L 534, 386, 5, 576, 375, 0, 64, 64, 64
L 576, 375, 0, 599, 364, -11, 64, 64, 64
L 599, 364, -11, 653, 337, 0, 64, 64, 64
L 653, 337, 0, 698, 301, 56, 64, 64, 64
L 698, 301, 56, 714, 278, 71, 64, 64, 64
L 714, 278, 71, 744, 226, 98, 64, 64, 64
L 744, 226, 98, 756, 168, 99, 64, 64, 64
L 756, 168, 99, 753, 115, 86, 64, 64, 64
L 753, 115, 86, 751, 89, 77, 64, 64, 64
L 751, 89, 77, 750, 76, 69, 64, 64, 64
L 750, 76, 69, 748, 53, 46, 64, 64, 64
L 748, 53, 46, 753, 27, 42, 64, 64, 64
L 753, 27, 42, 772, -26, 65, 64, 64, 64
L 772, -26, 65, 786, -74, 73, 64, 64, 64
L 786, -74, 73, 809, -124, 85, 64, 64, 64
L 809, -124, 85, 830, -147, 89, 64, 64, 64
L 830, -147, 89, 853, -154, 93, 64, 64, 64
L 853, -154, 93, 893, -138, 102, 64, 64, 64
L 893, -138, 102, 906, -101, 118, 64, 64, 64
L 906, -101, 118, 878, -9, 121, 64, 64, 64
L 878, -9, 121, 870, 15, 120, 64, 64, 64
L 870, 15, 120, 861, 44, 117, 64, 64, 64
L 861, 44, 117, 844, 100, 112, 64, 64, 64
L 844, 100, 112, 832, 217, 95, 64, 64, 64
L 832, 217, 95, 833, 247, 95, 64, 64, 64
L 833, 247, 95, 857, 300, 91, 64, 64, 64
L 857, 300, 91, 873, 325, 92, 64, 64, 64
L 873, 325, 92, 892, 348, 102, 64, 64, 64
L 892, 348, 102, 915, 363, 94, 64, 64, 64
L 915, 363, 94, 963, 387, 73, 64, 64, 64
L 963, 387, 73, 983, 390, 71, 64, 64, 64
L 983, 390, 71, 1012, 398, 77, 64, 64, 64
L 1012, 398, 77, 1068, 412, 121, 64, 64, 64
L 1068, 412, 121, 1099, 402, 115, 64, 64, 64
L 1099, 402, 115, 1122, 392, 107, 64, 64, 64
L 1122, 392, 107, 1169, 343, 76, 64, 64, 64
L 1169, 343, 76, 1174, 336, 75, 64, 64, 64
L 1174, 336, 75, 1221, 297, 128, 64, 64, 64
L 1221, 297, 128, 1235, 274, 132, 64, 64, 64
L 1235, 274, 132, 1244, 248, 116, 64, 64, 64
L 1244, 248, 116, 1262, 197, 98, 64, 64, 64
L 1262, 197, 98, 1274, 171, 107, 64, 64, 64
L 1274, 171, 107, 1287, 144, 111, 64, 64, 64
L 1287, 144, 111, 1299, 121, 103, 64, 64, 64
L 1299, 121, 103, 1326, 93, 98, 64, 64, 64
L 1326, 93, 98, 1349, 78, 88, 64, 64, 64
L 1349, 78, 88, 1378, 100, 113, 64, 64, 64
L 1378, 100, 113, 1393, 125, 121, 64, 64, 64
L 1393, 125, 121, 1406, 151, 114, 64, 64, 64
L 1406, 151, 114, 1419, 177, 106, 64, 64, 64
L 1419, 177, 106, 1434, 235, 64, 64, 64, 153
L 1434, 235, 153, 1443, 264, 167, 64, 64, 64
L 1443, 264, 167, 1456, 290, 166, 64, 64, 64
L 1456, 290, 166, 1489, 342, 183, 64, 64, 64
L 1489, 342, 183, 1510, 358, 185, 64, 64, 64
L 1510, 358, 185, 1556, 392, 161, 64, 64, 64
L 1556, 392, 161, 1580, 410, 164, 64, 64, 64
L 1580, 410, 164, 1617, 423, 164, 64, 64, 64
L 1617, 423, 164, 1665, 435, 170, 64, 64, 64
L 1665, 435, 170, 1689, 436, 163, 64, 64, 64
L 1689, 436, 163, 1744, 438, 135, 64, 64, 64
L 1744, 438, 135, 1768, 439, 132, 64, 64, 64
L 1768, 439, 132, 1794, 440, 135, 64, 64, 64
L 1794, 440, 135, 1851, 450, 161, 64, 64, 64
L 1851, 450, 161, 1879, 452, 170, 64, 64, 64
L 1879, 452, 170, 1908, 450, 170, 64, 64, 64
L 1908, 450, 170, 1950, 449, 173, 64, 64, 64
L 1950, 449, 173, 2009, 435, 173, 64, 64, 64
L 2009, 435, 173, 2045, 419, 167, 64, 64, 64
L 2045, 419, 167, 2071, 407, 183, 64, 64, 64
L 2071, 407, 183, 2116, 378, 198, 64, 64, 64
L 2116, 378, 198, 2137, 360, 206, 64, 64, 64
L 2137, 360, 206, 2158, 341, 218, 64, 64, 64
L 2158, 341, 218, 2180, 312, 212, 64, 64, 64
L 2180, 312, 212, 2206, 270, 219, 64, 64, 64
L 2206, 270, 219, 2217, 243, 218, 64, 64, 64
L 2217, 243, 218, 2228, 215, 222, 64, 64, 64
L 2228, 215, 222, 2247, 131, 210, 64, 64, 64
L 2247, 131, 210, 2252, 103, 208, 64, 64, 64
L 2252, 103, 208, 2254, 71, 206, 64, 64, 64
L 2254, 71, 206, 2254, 47, 200, 64, 64, 64
L 2254, 47, 200, 2254, -9, 200, 64, 64, 64
L 2254, -9, 200, 2254, -38, 204, 64, 64, 64
L 2254, -38, 204, 2252, -94, 208, 64, 64, 64
L 2252, -94, 208, 2242, -145, 233, 64, 64, 64
L 2242, -145, 233, 2233, -173, 234, 64, 64, 64
L 2233, -173, 234, 2209, -218, 241, 64, 64, 64
L 2209, -218, 241, 2194, -243, 242, 64, 64, 64
L 2194, -243, 242, 2169, -266, 218, 64, 64, 64
L 2169, -266, 218, 2130, -296, 193, 64, 64, 64
L 2130, -296, 193, 2108, -314, 195, 64, 64, 64
L 2108, -314, 195, 2063, -351, 196, 64, 64, 64
L 2063, -351, 196, 2012, -378, 201, 64, 64, 64
L 2012, -378, 201, 1985, -390, 196, 64, 64, 64
L 1985, -390, 196, 1957, -399, 186, 64, 64, 64
L 1957, -399, 186, 1896, -415, 181, 64, 64, 64
L 1896, -415, 181, 1842, -420, 187, 64, 64, 64
L 1842, -420, 187, 1811, -422, 185, 64, 64, 64
L 1811, -422, 185, 1782, -423, 182, 64, 64, 64
L 1782, -423, 182, 1696, -412, 177, 64, 64, 64
L 1696, -412, 177, 1643, -398, 172, 64, 64, 64
L 1643, -398, 172, 1619, -387, 170, 64, 64, 64
L 1619, -387, 170, 1603, -369, 157, 64, 64, 64
L 1603, -369, 157, 1567, -331, 121, 64, 64, 64
L 1567, -331, 121, 1544, -314, 111, 64, 64, 64
L 1544, -314, 111, 1521, -297, 110, 64, 64, 64
L 1521, -297, 110, 1495, -278, 117, 64, 64, 64
L 1495, -278, 117, 1453, -236, 142, 64, 64, 64
L 1453, -236, 142, 1445, -214, 137, 64, 64, 64
L 1445, -214, 137, 1436, -189, 132, 64, 64, 64
L 1436, -189, 132, 1408, -152, 135, 64, 64, 64
L 1408, -152, 135, 1380, -136, 134, 64, 64, 64
L 1380, -136, 134, 1352, -131, 133, 64, 64, 64
L 1352, -131, 133, 1300, -114, 125, 64, 64, 64
L 1300, -114, 125, 1277, -106, 115, 64, 64, 64
L 1277, -106, 115, 1249, -104, 114, 64, 64, 64
L 1249, -104, 114, 1213, -101, 118, 64, 64, 64
L 1213, -101, 118, 1199, -83, 94, 64, 64, 64
L 1199, -83, 94, 1172, -49, 79, 64, 64, 64
L 1172, -49, 79, 1158, -26, 79, 64, 64, 64
L 1158, -26, 79, 1137, 7, 92, 64, 64, 64
L 1137, 7, 92, 1124, 44, 88, 64, 64, 64
L 1124, 44, 88, 1114, 72, 67, 64, 64, 64
L 1114, 72, 67, 1099, 93, 48, 64, 64, 64
L 1099, 93, 48, 1073, 104, 57, 64, 64, 64
L 1073, 104, 57, 1048, 89, 67, 64, 64, 64
L 1048, 89, 67, 1045, 86, 63, 64, 64, 64
L 1045, 86, 63, 1045, 50, 55, 64, 64, 64
L 1045, 50, 55, 1051, 26, 56, 64, 64, 64
L 1051, 26, 56, 1057, -1, 55, 64, 64, 64
L 1057, -1, 55, 1064, -29, 54, 64, 64, 64
L 1064, -29, 54, 1069, -81, 49, 64, 64, 64
L 1069, -81, 49, 1071, -133, 41, 64, 64, 64
L 1071, -133, 41, 1074, -163, 50, 64, 64, 64
L 1074, -163, 50, 1080, -219, 91, 64, 64, 64
L 1080, -219, 91, 1086, -267, 106, 64, 64, 64
L 1086, -267, 106, 1065, -300, 93, 64, 64, 64
L 1065, -300, 93, 1047, -325, 89, 64, 64, 64
L 1047, -325, 89, 1023, -356, 97, 64, 64, 64
L 1023, -356, 97, 980, -382, 100, 64, 64, 64
L 980, -382, 100, 945, -400, 105, 64, 64, 64
L 945, -400, 105, 925, -401, 106, 64, 64, 64
L 925, -401, 106, 868, -396, 107, 64, 64, 64
L 868, -396, 107, 839, -394, 104, 64, 64, 64
L 839, -394, 104, 800, -385, 97, 64, 64, 64
L 800, -385, 97, 763, -369, 85, 64, 64, 64
L 763, -369, 85, 722, -350, 81, 64, 64, 64
L 722, -350, 81, 701, -326, 67, 64, 64, 64
L 701, -326, 67, 672, -290, 57, 64, 64, 64
L 672, -290, 57, 666, -282, 56, 64, 64, 64
L 666, -282, 56, 643, -246, 58, 64, 64, 64
L 643, -246, 58, 617, -201, 60, 64, 64, 64
L 617, -201, 60, 604, -149, 57, 64, 64, 64
L 604, -149, 57, 601, -120, 53, 64, 64, 64
L 601, -120, 53, 595, -70, 53, 64, 64, 64
L 595, -70, 53, 591, -40, 64, 64, 64, 64
L 591, -40, 64, 586, -8, 72, 64, 64, 64
L 586, -8, 72, 578, 42, 77, 64, 64, 64
L 578, 42, 77, 574, 66, 75, 64, 64, 64
L 574, 66, 75, 552, 116, 71, 64, 64, 64
L 552, 116, 71, 529, 167, 39, 64, 64, 64
L 529, 167, 39, 490, 165, 38, 64, 64, 64
L 490, 165, 38, 460, 147, 24, 64, 64, 64
L 460, 147, 24, 423, 105, -13, 64, 64, 64
L 423, 105, -13, 433, 51, 15, 64, 64, 64
L 433, 51, 15, 437, 24, 17, 64, 64, 64
L 437, 24, 17, 439, -3, 12, 64, 64, 64
L 439, -3, 12, 440, -32, 5, 64, 64, 64
L 440, -32, 5, 442, -60, 2, 64, 64, 64
L 442, -60, 2, 446, -116, 12, 64, 64, 64
L 446, -116, 12, 447, -144, 14, 64, 64, 64
L 447, -144, 14, 450, -186, 11, 64, 64, 64
L 450, -186, 11, 444, -231, 1, 64, 64, 64
