L -492, -1209, 29, -515, -1188, 33, 64, 64, 64
L -515, -1188, 33, -535, -1170, 54, 64, 64, 64
L -535, -1170, 54, -565, -1183, 39, 64, 64, 64
L -565, -1183, 39, -614, -1195, 68, 64, 64, 64
L -614, -1195, 68, -618, -1177, 44, 64, 64, 64
L -618, -1177, 44, -638, -1152, 57, 64, 64, 64
L -638, -1152, 57, -666, -1105, 44, 64, 64, 64
L -666, -1105, 44, -669, -1052, 50, 64, 64, 64
L -669, -1052, 50, -672, -1007, 36, 64, 64, 64
L -672, -1007, 36, -669, -949, 49, 64, 64, 64
L -669, -949, 49, -669, -833, 49, 64, 64, 64
L -669, -833, 49, -672, -787, 48, 64, 64, 64
L -672, -787, 48, -673, -766, 44, 64, 64, 64
L -673, -766, 44, -554, -766, 47, 64, 64, 64
L -554, -766, 47, -549, -762, 42, 64, 64, 64
L -549, -762, 42, -550, -634, 45, 64, 64, 64
L -550, -634, 45, -544, -626, 43, 64, 64, 64
L -544, -626, 43, -544, -604, 45, 64, 64, 64
L -544, -604, 45, -531, -600, 35, 64, 64, 64
L -531, -600, 35, -525, -594, 35, 64, 64, 64
L -525, -594, 35, -528, -587, 34, 64, 64, 64
L -528, -587, 34, -518, -582, 35, 64, 64, 64
L -518, -582, 35, -493, -579, 38, 64, 64, 64
L -493, -579, 38, -441, -576, 43, 64, 64, 64
L -441, -576, 43, -440, -584, 37, 64, 64, 64
L -440, -584, 37, -416, -583, 44, 64, 64, 64
L -416, -583, 44, -416, -576, 49, 64, 64, 64
L -416, -576, 49, -418, -514, 37, 64, 64, 64
L -418, -514, 37, -544, -514, 49, 64, 64, 64
L -544, -514, 49, -665, -512, 71, 64, 64, 64
L -665, -512, 71, -966, -512, 72, 64, 64, 64
L -966, -512, 72, -966, -492, 73, 64, 64, 64
L -966, -492, 73, -992, -490, 72, 64, 64, 64
L -992, -490, 72, -993, -535, 72, 64, 64, 64
L -1031, -512, 721, -1023, -511, 72, 64, 64, 64
L -1023, -511, 72, -1023, -410, 72, 64, 64, 64
L -1023, -410, 72, -1032, -409, 72, 64, 64, 64
L -1029, -389, 721, -993, -389, 72, 64, 64, 64
L -993, -389, 72, -993, -432, 72, 64, 64, 64
L -993, -432, 72, -967, -433, 72, 64, 64, 64
L -967, -433, 72, -966, -430, 73, 64, 64, 64
L -966, -430, 73, -952, -430, 73, 64, 64, 64
L -952, -430, 73, -966, -412, 72, 64, 64, 64
L -966, -412, 72, -626, -412, 62, 64, 64, 64
L -626, -412, 62, -281, -410, 38, 64, 64, 64
L -281, -410, 38, -115, -412, 21, 64, 64, 64
L -115, -412, 21, -114, -430, 4, 64, 64, 64
L -114, -430, 4, -100, -430, 4, 64, 64, 64
L -100, -430, 4, -100, -416, 4, 64, 64, 64
L -100, -416, 4, -101, -415, 4, 64, 64, 64
L -101, -415, 4, -100, -401, 3, 64, 64, 64
L -100, -401, 3, -93, -389, 3, 64, 64, 64
L -93, -389, 3, -80, -378, 3, 64, 64, 64
L -80, -378, 3, -69, -374, 3, 64, 64, 64
L -69, -374, 3, -59, -374, 6, 64, 64, 64
L -59, -374, 6, -59, -376, 5, 64, 64, 64
L -59, -376, 5, -44, -376, 5, 64, 64, 64
L -44, -376, 5, -44, -362, 5, 64, 64, 64
L -44, -362, 5, -63, -363, 3, 64, 64, 64
L -63, -363, 3, -64, -154, 9, 64, 64, 64
L -64, -154, 9, -71, -155, 13, 64, 64, 64
L -71, -155, 13, -71, -167, 30, 64, 64, 64
L -71, -167, 30, -217, -167, 30, 64, 64, 64
L -217, -167, 30, -218, -139, 22, 64, 64, 64
L -218, -139, 22, -236, -139, 21, 64, 64, 64
L -236, -139, 21, -237, -155, 29, 64, 64, 64
L -237, -155, 29, -338, -155, 29, 64, 64, 64
L -338, -155, 29, -355, -147, 21, 64, 64, 64
L -355, -147, 21, -360, -157, 27, 64, 64, 64
L -360, -157, 27, -382, -140, 33, 64, 64, 64
L -382, -140, 33, -381, -128, 33, 64, 64, 64
L -381, -128, 33, -379, -103, 27, 64, 64, 64
L -379, -103, 27, -381, -92, 28, 64, 64, 64
L -381, -92, 28, -384, -15, 29, 64, 64, 64
L -384, -15, 29, -384, 65, 29, 64, 64, 64
L -384, 65, 29, -389, 69, 29, 64, 64, 64
L -389, 69, 29, -391, 63, 30, 64, 64, 64
L -391, 63, 30, -467, 63, 30, 64, 64, 64
L -467, 63, 30, -467, 128, 23, 64, 64, 64
L -467, 128, 23, -466, 157, 23, 64, 64, 64
L -466, 157, 23, -471, 174, 27, 64, 64, 64
L -471, 174, 27, -472, 221, 28, 64, 64, 64
L -472, 221, 28, -474, 229, 27, 64, 64, 64
L -474, 229, 27, -504, 229, 23, 64, 64, 64
L -504, 229, 23, -503, 220, 33, 64, 64, 64
L -503, 220, 33, -498, 194, 34, 64, 64, 64
L -498, 194, 34, -498, 184, 34, 64, 64, 64
L -498, 184, 34, -519, 185, 22, 64, 64, 64
L -519, 185, 22, -526, 186, 32, 64, 64, 64
L -526, 186, 32, -535, 184, 32, 64, 64, 64
L -535, 184, 32, -548, 184, 41, 64, 64, 64
L -548, 184, 41, -550, 202, 37, 64, 64, 64
L -550, 202, 37, -539, 215, 39, 64, 64, 64
L -539, 215, 39, -533, 221, 29, 64, 64, 64
L -533, 221, 29, -534, 233, 23, 64, 64, 64
L -534, 233, 23, -540, 245, 33, 64, 64, 64
L -540, 245, 33, -544, 258, 31, 64, 64, 64
L -544, 258, 31, -539, 259, 30, 64, 64, 64
L -539, 259, 30, -543, 273, 26, 64, 64, 64
L -543, 273, 26, -550, 274, 34, 64, 64, 64
L -550, 274, 34, -550, 359, 38, 64, 64, 64
L -550, 359, 38, -550, 374, 37, 64, 64, 64
L -550, 374, 37, -552, 376, 36, 64, 64, 64
L -552, 376, 36, -580, 376, 40, 64, 64, 64
L -580, 376, 40, -580, 394, 47, 64, 64, 64
L -580, 394, 47, -586, 398, 35, 64, 64, 64
L -586, 398, 35, -593, 398, 55, 64, 64, 64
L -593, 398, 55, -732, 399, 54, 64, 64, 64
L -732, 399, 54, -778, 397, 33, 64, 64, 64
L -778, 397, 33, -830, 402, 47, 64, 64, 64
L -830, 402, 47, -930, 402, 47, 64, 64, 64
L -930, 402, 47, -951, 407, 37, 64, 64, 64
L -951, 407, 37, -967, 402, 41, 64, 64, 64
L -967, 402, 41, -981, 408, 45, 64, 64, 64
L -981, 408, 45, -985, 402, 47, 64, 64, 64
L -985, 402, 47, -1129, 402, 48, 64, 64, 64
L -1129, 402, 48, -1129, 406, 46, 64, 64, 64
L -1129, 406, 46, -1149, 411, 51, 64, 64, 64
L -1149, 411, 51, -1154, 412, 48, 64, 64, 64
L -1154, 412, 48, -1173, 407, 43, 64, 64, 64
L -1173, 407, 43, -1190, 407, 45, 64, 64, 64
L -1190, 407, 45, -1194, 425, 50, 64, 64, 64
L -1194, 425, 50, -1194, 479, 50, 64, 64, 64
L -1194, 479, 50, -1194, 515, 49, 64, 64, 64
L -1194, 515, 49, -1200, 521, 48, 64, 64, 64
L -1200, 521, 48, -1285, 521, 47, 64, 64, 64
L -1285, 521, 47, -1305, 521, 44, 64, 64, 64
L -1305, 521, 44, -1324, 524, 34, 64, 64, 64
L -1324, 524, 34, -1354, 523, 35, 64, 64, 64
L -1354, 523, 35, -1353, 575, 34, 64, 64, 64
L -1353, 575, 34, -1354, 650, 38, 64, 64, 64
L -1354, 650, 38, -1350, 679, 36, 64, 64, 64
L -1350, 679, 36, -1351, 695, 37, 64, 64, 64
L -1351, 695, 37, -1354, 757, 40, 64, 64, 64
L -1354, 757, 40, -1344, 757, 33, 64, 64, 64
L -1344, 757, 33, -1343, 763, 38, 64, 64, 64
L -1343, 763, 38, -1335, 770, 39, 64, 64, 64
L -1335, 770, 39, -1335, 779, 40, 64, 64, 64
L -1335, 779, 40, -1344, 810, 31, 64, 64, 64
L -1344, 810, 31, -1326, 821, 36, 64, 64, 64
L -1326, 821, 36, -1313, 828, 32, 64, 64, 64
L -1313, 828, 32, -1204, 828, 40, 64, 64, 64
L -1204, 828, 40, -1194, 818, 42, 64, 64, 64
L -1194, 818, 42, -1180, 812, 45, 64, 64, 64
L -1180, 812, 45, -1144, 822, 31, 64, 64, 64
L -1144, 822, 31, -1092, 823, 36, 64, 64, 64
L -1092, 823, 36, -1095, 793, 31, 64, 64, 64
L -1095, 793, 31, -1092, 776, 31, 64, 64, 64
L -1092, 776, 31, -1093, 721, 34, 64, 64, 64
L -1093, 721, 34, -1085, 709, 43, 64, 64, 64
L -1085, 709, 43, -982, 708, 41, 64, 64, 64
L -982, 708, 41, -964, 700, 39, 64, 64, 64
L -964, 700, 39, -938, 685, 43, 64, 64, 64
L -938, 685, 43, -939, 667, 43, 64, 64, 64
L -939, 667, 43, -938, 647, 46, 64, 64, 64
L -938, 647, 46, -938, 594, 46, 64, 64, 64
L -938, 594, 46, -941, 523, 40, 64, 64, 64
L -941, 523, 40, -938, 468, 44, 64, 64, 64
L -938, 468, 44, -938, 452, 38, 64, 64, 64
L -938, 452, 38, -927, 453, 41, 64, 64, 64
L -927, 453, 41, -818, 453, 41, 64, 64, 64
L -818, 453, 41, -815, 547, 36, 64, 64, 64
L -815, 547, 36, -811, 628, 37, 64, 64, 64
L -811, 628, 37, -825, 685, 36, 64, 64, 64
L -825, 685, 36, -816, 678, 36, 64, 64, 64
L -816, 678, 36, -800, 682, 36, 64, 64, 64
L -800, 682, 36, -740, 623, 33, 64, 64, 64
L -740, 623, 33, -740, 539, 33, 64, 64, 64
L -740, 539, 33, -736, 463, 33, 64, 64, 64
L -736, 463, 33, -736, 442, 33, 64, 64, 64
L -736, 442, 33, -742, 435, 33, 64, 64, 64
L -742, 435, 33, -741, 429, 33, 64, 64, 64
L -741, 429, 33, -734, 424, 33, 64, 64, 64
L -734, 424, 33, -731, 427, 38, 64, 64, 64
L -731, 427, 38, -671, 428, 54, 64, 64, 64
L -671, 428, 54, -601, 428, 56, 64, 64, 64
L -601, 428, 56, -583, 428, 45, 64, 64, 64
L -583, 428, 45, -484, 429, 38, 64, 64, 64
L -484, 429, 38, -386, 429, 38, 64, 64, 64
L -386, 429, 38, -386, 425, 32, 64, 64, 64
L -386, 425, 32, -377, 428, 36, 64, 64, 64
L -377, 428, 36, -352, 439, 30, 64, 64, 64
L -352, 439, 30, -331, 459, 32, 64, 64, 64
L -331, 459, 32, -299, 461, 47, 64, 64, 64
L -299, 461, 47, -265, 456, 39, 64, 64, 64
L -265, 456, 39, -261, 458, 40, 64, 64, 64
L -261, 458, 40, -217, 458, 40, 64, 64, 64
L -217, 458, 40, -151, 457, 41, 64, 64, 64
L -151, 457, 41, -148, 421, 54, 64, 64, 64
L -148, 421, 54, -163, 392, 35, 64, 64, 64
L -163, 392, 35, -162, 176, 34, 64, 64, 64
L -162, 176, 34, -162, 76, 37, 64, 64, 64
L -162, 76, 37, -161, 19, 36, 64, 64, 64
L -161, 19, 36, -150, 16, 41, 64, 64, 64
L -150, 16, 41, -143, 10, 42, 64, 64, 64
L -143, 10, 42, -115, 16, 29, 64, 64, 64
L -115, 16, 29, -83, 16, 38, 64, 64, 64
L -83, 16, 38, -94, 1, 50, 64, 64, 64
L -94, 1, 50, -104, -11, 58, 64, 64, 64
L -104, -11, 58, -115, -14, 38, 64, 64, 64
L -115, -14, 38, -120, -16, 44, 64, 64, 64
L -120, -16, 44, -144, -16, 38, 64, 64, 64
L -144, -16, 38, -180, -15, 32, 64, 64, 64
L -180, -15, 32, -202, 27, 34, 64, 64, 64
L -202, 27, 34, -202, 75, 37, 64, 64, 64
L -202, 75, 37, -202, 99, 35, 64, 64, 64
L -202, 99, 35, -202, 258, 34, 64, 64, 64
L -202, 258, 34, -203, 359, 38, 64, 64, 64
L -203, 359, 38, -203, 390, 36, 64, 64, 64
L -203, 390, 36, -200, 401, 41, 64, 64, 64
L -200, 401, 41, -195, 403, 40, 64, 64, 64
L -195, 403, 40, -195, 417, 35, 64, 64, 64
L -195, 417, 35, -205, 418, 35, 64, 64, 64
L -205, 418, 35, -274, 417, 37, 64, 64, 64
L -274, 417, 37, -279, 417, 37, 64, 64, 64
L -279, 417, 37, -271, 377, 32, 64, 64, 64
L -271, 377, 32, -271, 283, 33, 64, 64, 64
L -271, 283, 33, -277, 259, 30, 64, 64, 64
L -277, 259, 30, -283, 251, 31, 64, 64, 64
L -283, 251, 31, -296, 233, 31, 64, 64, 64
L -296, 233, 31, -330, 223, 28, 64, 64, 64
L -330, 223, 28, -358, 221, 33, 64, 64, 64
L -358, 221, 33, -358, 182, 33, 64, 64, 64
L -358, 182, 33, -361, 181, 32, 64, 64, 64
L -361, 181, 32, -358, 70, 31, 64, 64, 64
L -358, 70, 31, -356, 60, 30, 64, 64, 64
L -356, 60, 30, -356, -92, 21, 64, 64, 64
L -356, -92, 21, -352, -98, 22, 64, 64, 64
L -352, -98, 22, -338, -97, 29, 64, 64, 64
L -338, -97, 29, -216, -94, 23, 64, 64, 64
L -216, -94, 23, -223, -34, 31, 64, 64, 64
L -223, -34, 31, -165, -34, 30, 64, 64, 64
L -165, -34, 30, -143, -32, 20, 64, 64, 64
L -143, -32, 20, -121, -30, 19, 64, 64, 64
L -121, -30, 19, -120, -71, 30, 64, 64, 64
L -120, -71, 30, -123, -109, 38, 64, 64, 64
L -123, -109, 38, -107, -111, 29, 64, 64, 64
L -107, -111, 29, -72, -110, 28, 64, 64, 64
L -72, -110, 28, -62, -116, 7, 64, 64, 64
L -62, -116, 7, -63, -52, 3, 64, 64, 64
L -63, -52, 3, -63, 15, 3, 64, 64, 64
L -63, 15, 3, -63, 150, 8, 64, 64, 64
L -63, 150, 8, -63, 422, 3, 64, 64, 64
L -63, 422, 3, -63, 655, 5, 64, 64, 64
L -63, 655, 5, -40, 655, 3, 64, 64, 64
L -40, 655, 3, -41, 666, 3, 64, 64, 64
L -41, 666, 3, -85, 667, 3, 64, 64, 64
L -85, 667, 3, -85, 708, 3, 64, 64, 64
L -65, 710, 31, -64, 702, 3, 64, 64, 64
L -64, 702, 3, 42, 702, 3, 64, 64, 64
L 42, 702, 3, 43, 717, 3, 64, 64, 64
L 60, 718, 31, 60, 667, 3, 64, 64, 64
L 60, 667, 3, 16, 666, 3, 64, 64, 64
L 16, 666, 3, 15, 657, 3, 64, 64, 64
L 15, 657, 3, 21, 655, 5, 64, 64, 64
L 21, 655, 5, 21, 640, 5, 64, 64, 64
L 21, 640, 5, 34, 639, 6, 64, 64, 64
L 34, 639, 6, 29, 391, 3, 64, 64, 64
L 29, 391, 3, 35, 336, 24, 64, 64, 64
L 35, 336, 24, 50, 332, 20, 64, 64, 64
L 50, 332, 20, 156, 332, 20, 64, 64, 64
L 156, 332, 20, 160, 327, 17, 64, 64, 64
L 160, 327, 17, 188, 327, 16, 64, 64, 64
L 188, 327, 16, 205, 328, 11, 64, 64, 64
L 205, 328, 11, 200, 436, 14, 64, 64, 64
L 200, 436, 14, 202, 488, 4, 64, 64, 64
L 202, 488, 4, 301, 488, 7, 64, 64, 64
L 301, 488, 7, 328, 487, 7, 64, 64, 64
L 328, 487, 7, 369, 487, 25, 64, 64, 64
L 369, 487, 25, 392, 487, 12, 64, 64, 64
L 392, 487, 12, 443, 487, 9, 64, 64, 64
L 443, 487, 9, 447, 489, 9, 64, 64, 64
L 447, 489, 9, 448, 552, -4, 64, 64, 64
L 448, 552, -4, 387, 611, -4, 64, 64, 64
L 387, 685, -48, 387, 685, -4, 64, 64, 64
L 387, 685, -4, 484, 590, -4, 64, 64, 64
L 484, 590, -4, 481, 495, -1, 64, 64, 64
L 481, 495, -1, 495, 465, 0, 64, 64, 64
L 495, 465, 0, 507, 427, 11, 64, 64, 64
L 507, 427, 11, 507, 345, 9, 64, 64, 64
L 507, 345, 9, 502, 320, 0, 64, 64, 64
L 502, 320, 0, 502, 206, 6, 64, 64, 64
L 502, 206, 6, 501, 114, 6, 64, 64, 64
L 501, 114, 6, 505, 52, 7, 64, 64, 64
L 505, 52, 7, 504, -30, 9, 64, 64, 64
L 504, -30, 9, 501, -90, 12, 64, 64, 64
L 501, -90, 12, 505, -127, 2, 64, 64, 64
L 505, -127, 2, 497, -165, 7, 64, 64, 64
L 497, -165, 7, 517, -168, 9, 64, 64, 64
L 517, -168, 9, 560, -168, 9, 64, 64, 64
L 560, -168, 9, 616, -172, 5, 64, 64, 64
L 616, -172, 5, 623, -205, 10, 64, 64, 64
L 623, -205, 10, 612, -212, 4, 64, 64, 64
L 612, -212, 4, 611, -220, 4, 64, 64, 64
L 611, -220, 4, 613, -225, 4, 64, 64, 64
L 613, -225, 4, 614, -435, 7, 64, 64, 64
L 614, -435, 7, 614, -548, 6, 64, 64, 64
L 614, -548, 6, 614, -606, 3, 64, 64, 64
L 614, -606, 3, 618, -618, 10, 64, 64, 64
L 618, -618, 10, 620, -651, -3, 64, 64, 64
L 620, -651, -3, 619, -658, -3, 64, 64, 64
L 619, -658, -3, 620, -660, -3, 64, 64, 64
L 620, -660, -3, 642, -657, 0, 64, 64, 64
L 642, -657, 0, 677, -658, -10, 64, 64, 64
L 677, -658, -10, 703, -661, -8, 64, 64, 64
L 703, -661, -8, 725, -661, -9, 64, 64, 64
L 725, -661, -9, 756, -657, 1, 64, 64, 64
L 756, -657, 1, 759, -657, 5, 64, 64, 64
L 759, -657, 5, 769, -668, 20, 64, 64, 64
L 769, -668, 20, 767, -680, 9, 64, 64, 64
L 767, -680, 9, 786, -688, 3, 64, 64, 64
L 786, -688, 3, 786, -779, 0, 64, 64, 64
L 786, -779, 0, 776, -794, 0, 64, 64, 64
L 776, -794, 0, 576, -794, 2, 64, 64, 64
L 576, -794, 2, 578, -790, 9, 64, 64, 64
L 578, -790, 9, 587, -780, -10, 64, 64, 64
L 587, -780, -10, 577, -767, -6, 64, 64, 64
L 577, -767, -6, 564, -770, -9, 64, 64, 64
L 564, -770, -9, 546, -768, -1, 64, 64, 64
L 546, -768, -1, 531, -782, 3, 64, 64, 64
L 531, -782, 3, 492, -782, -1, 64, 64, 64
L 492, -782, -1, 442, -782, 3, 64, 64, 64
L 442, -782, 3, 419, -772, -7, 64, 64, 64
L 419, -772, -7, 396, -758, 0, 64, 64, 64
L 396, -758, 0, 396, -741, -1, 64, 64, 64
L 396, -741, -1, 394, -704, -8, 64, 64, 64
L 394, -704, -8, 393, -558, -5, 64, 64, 64
L 393, -558, -5, 375, -563, 0, 64, 64, 64
L 375, -563, 0, 309, -563, 0, 64, 64, 64
L 309, -563, 0, 309, -501, -9, 64, 64, 64
L 309, -501, -9, 300, -492, -5, 64, 64, 64
L 300, -492, -5, 297, -483, -4, 64, 64, 64
L 297, -483, -4, 283, -491, 18, 64, 64, 64
L 283, -491, 18, 127, -491, 15, 64, 64, 64
L 127, -491, 15, 126, -487, 9, 64, 64, 64
L 126, -487, 9, 92, -488, 7, 64, 64, 64
L 92, -488, 7, 92, -484, 8, 64, 64, 64
L 92, -484, 8, 77, -487, 3, 64, 64, 64
L 77, -487, 3, 73, -494, 3, 64, 64, 64
L 73, -494, 3, 71, -514, 3, 64, 64, 64
L 71, -514, 3, 64, -529, 3, 64, 64, 64
L 64, -529, 3, 58, -536, 3, 64, 64, 64
L 58, -536, 3, 41, -544, 3, 64, 64, 64
L 41, -544, 3, 30, -547, 4, 64, 64, 64
L 30, -547, 4, 18, -548, 4, 64, 64, 64
L 18, -548, 4, 18, -561, 4, 64, 64, 64
L 18, -561, 4, 36, -560, 3, 64, 64, 64
L 36, -560, 3, 38, -848, -23, 64, 64, 64
